CurrentURL	MID	editor_data	photographer_data	illustrator_data	altTitles	notes	lang	text	Title	composer_data	lyricist_data	arranger_data	Publisher	PublisherLocationTest	testDates	Donor	Distributor	subject_data	CallNumber	PlateNumber	Series	CollectionSource	LargerWork	Keywords	zImagePath	MidiPath	zNumberOfPages	TitleSearchHits	Incomplete
http://sheetmusic.library.sc.edu/Music.asp?mid=1900	1900					For voice and piano.|Popular Edition.|Publisher no.: 9849.	English	"First line of text|Talk about your subway, talk about your ""L"". :: First line of chorus|Oh, the five fifteen, Hear the whistle blow."	On the 5.15:  song	"Marshall, Henry I.|http://id.loc.gov/authorities/names/n00114377"	"Murphy, Stanley, 1875-1919|http://id.loc.gov/authorities/names/no2003033006"		Jerome H. Remick	"New York, NY|Detroit, MI"	1914			Passenger trains--Songs and music| ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 468					trains <BR>			0	74	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1901	1901					For voice and piano.	English	First line of text|Kathleen Mavouneen! the grey dawn is breaking	Kathleen Mavourneen	"Crouch, F. Nicholls|http://id.loc.gov/authorities/names/n90601738"	"Crawford, Mrs. (Louisa McCartney), 1790-1858|http://id.loc.gov/authorities/names/n89613589"		Hyde Park	"Boston, MA"	1901-1999			"Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Ballads, English--Ireland|http://id.loc.gov/authorities/subjects/sh2007101790"	Sheet music Large 469					forever <BR> why art thou silent <BR> it may be for years and <BR>			0	102	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1902	1902					For voice and piano.|Sheet music trimmed from original size.	English	First line of text|Kathleen Mavouneen! the grey dawn is breaking	Kathleen Mavourneen	"Crouch, F. Nicholls|http://id.loc.gov/authorities/names/n90601738"					1901-1999			"Ballads, Irish|http://id.loc.gov/authorities/subjects/sh85011243 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211"	Sheet music Large 470		Choice parlor ballads and songs by popular authors			it may be for years <BR> forever <BR> Erin <BR> why art thou silent <BR>			0	111	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1905	1905					For voice and piano.|Publisher no.: 61	English	"First line of text|Tis the last rose of summer, left blooming alone"	Last rose of summer	"Moore, Thomas, 1779-1852|http://id.loc.gov/authorities/names/n79055409"	"Moore, Thomas, 1779-1852|http://id.loc.gov/authorities/names/n79055409"	"Stevenson, John, 1761-1833|http://id.loc.gov/authorities/names/no2008042373"	W. A. Evans & Bro.	"Boston, MA"	1801-1899			"Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Ballads, English--Ireland|http://id.loc.gov/authorities/subjects/sh2007101790"	Sheet music Large 473		Choice parlor ballads and songs by popular authors						0	147	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1906	1906					"For voice and piano, with diagrams for ukulele.|Professional Copy."	English	First line of text|Last night I had a wonderful dream :: First line of chorus|Last night I saw you in dream-land and you belonged to me	Last night in dreamland	"Hodgson, Bert|"	"Hodgson, Bert|"		Volunteer Publishing	"Knoxville, TN"	1925			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 789								0	85	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1907	1907			Starmer|http://id.loc.gov/authorities/names/no98132927		For voice and piano.|Cover portrait of Sisters Meredith.|Cover art by Starmer.	English	First line of text|On a mountain in Virginia stands a lonesome pine. :: First line of refrain|In the Blue Ridge Mountains of Virginia.	The trail of the lonesome pine	"Carroll, Harry, 1892-1962|http://id.loc.gov/authorities/names/n92119778"	"MacDonald, Ballard|http://id.loc.gov/authorities/names/n92082998"		"Shapiro, Bernstein and Company"	"New York, NY"	1913			Separation (Psychology)--Songs and music| ; Virginia--Songs and music| ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 474								0	190	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1908	1908					"For piano.|Includes: Italian Waltz, Weird Waltz and Polka, Polka, Carolina Racket, 'Liza Jane, Nellie Bly, Shoo Fly, I'll Bet My Money on the Bob Tail Nag, I'm Gwine Down Town, Dixie, De Year of Jubilo, Billy in the Low Grounds, Oh! Carry Me Back, Walk Around, and Dance, The Boatman Dance."	No linguistic content		A collection of popular airs and plantation melodies			"Person, Mrs. Joe|"	Mrs. Joe Person	"Charlotte, NC"	1889	Mrs. Nell M. Barr		"Popular instrumental music--United States--To 1901|http://id.loc.gov/authorities/subjects/sh2010107541 ; Piano music, Arranged|http://id.loc.gov/authorities/subjects/sh85101791"	Sheet music Large 475								0	1417	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1909	1909		Bushnell|http://id.loc.gov/authorities/names/no2004035372	Biles|		"For voice and piano.|""As sung at the Tivoli by the new tenor Gerald Gerome""|Cover portrait of Gerald Gerome.|Photo by Bushnell.|Drawings by Biles."	English	First line of text|The fountains mingle with the river	If thou kiss not me	"Harris, Victor, 1869-1943|http://id.loc.gov/authorities/names/no96009994"	"Shelley, Percy Bysshe, 1792-1822|http://id.loc.gov/authorities/names/n79054060"		W. A. Pond & Co	"New York, NY"	1801-1899	Laurence Conger			Sheet music Large 476		Musical Supplement to the Sunday Examiner			Love's philosophy			0	74	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1912	1912					"For voice and piano.|""Sung with rapturous applause by Miss Mary Taylor.""|""Composed & respectfully dedicated to Miss Virginia Baeot"""	English	"First line of text|The ivy that grows on the old Abbey wall, a type of affection should be..."	The Ivy that grows on yon old abbey wall:  ballad	"Hime, E. L.|http://id.loc.gov/authorities/names/n96096852"	"Hime, E. L.|http://id.loc.gov/authorities/names/n96096852"		Atwill	"New York, NY"	1801-1899	Dr. Paula R. Feldman		Ballads--19th century|	Sheet music Large 479								0	53	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1913	1913					"For piano.|""Respectfully dedicated by the publishers to Genral Twiggs, U.S.A."""	No linguistic content		Cerro gordo march			"Scherpf, John C. (John Casper)|http://id.loc.gov/authorities/names/nr95045417"	F. Riley & Co.	"New York, NY"	1847	Dr. Paula R. Feldman		Marches|http://id.loc.gov/authorities/subjects/sh85080979 ; Piano music|http://id.loc.gov/authorities/subjects/sh85101782	Sheet music Large 480								0	150	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1918	1918					For voice and piano.|Plate No.: 47149	English	"First line of text|Sing again ye happy children, sing the song I love so well"	Sing again ye happy children	"Roeckel, Joseph L.|http://id.loc.gov/authorities/names/n88625905"	"Duncan, H. F.|http://id.loc.gov/authorities/names/no2010051200"		Oliver Ditson	"Boston, MA"	1801-1899	Dr. Paula R. Feldman		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 485								0	59	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1921	1921					"For high voice and piano.|""To I. M. C.""|Plate number: A.P.S. 4442-4"	English	"First line of text|Dear love, when in thine arms I lie"	Dear love when in thine arms	"Chadwick, G. W. (George Whitefield), 1854-1931|http://id.loc.gov/authorities/names/no88006190"	"Bates, Arlo, 1850-1918|http://id.loc.gov/authorities/names/n50025793"		Arthur P. Schmidt	"Boston, MA|New York, NY"	1897	Dr. Paula R. Feldman			Sheet music Large 488				Told in the gate	the ring of haroun al raschid			0	106	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1915	1915					"For voice and piano.|From ""Seven Ages"".|As sung in Mr. Henry E. Dixey's ""Seven Ages"" at the Standard Theatre, New York.|Dedication: ""To my friend Joseph Herrmann, Esq.""."	English	"First line of text|Hush, little girl, don't cry, you've broken your doll I know."	Hush little girl don't cry	"Rice, Edward E. (Edward Everett), 1848-1924|http://id.loc.gov/authorities/names/n84051414"	"Rice, Edward E. (Edward Everett), 1848-1924|http://id.loc.gov/authorities/names/n84051414"		T. B. Harms & Co.	"New York, NY"	1889	Dr. Paula R. Feldman		Children--Songs and music| ; Musicals--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh2008108139 ; Popular music--United States--To 1901|http://id.loc.gov/authorities/subjects/sh2008109845 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 482				Seven Ages	maturing growing childhood love			0	77	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1916	1916					"For voice and piano, B-flat.|Dedication: ""To Spencer Kelly.""|Pl. no.: M.W. & Sons 11773-4.| Publisher no.: 5351."	English	"First line of text|The hot winds that come to thee, o'er desert sands all go from me. :: First line of refrain|Till the sands of the desert grow cold."	Till the sands of the desert grow cold	"Ball, Ernest R., 1878-1927|http://id.loc.gov/authorities/names/no96051481"	"Graff, George, 1886-1973|http://id.loc.gov/authorities/names/n00115492"		M. Witmark & Sons	"New York, NY|Chicago, IL|San Francisco, CA"	1911	Dr. Paula R. Feldman		Love songs|http://id.loc.gov/authorities/subjects/sh85078593 ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 483					love passion burning			0	115	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1919	1919					"For voice and piano, in F.|""Sung by Miss Ada Crossley.""|Plate no.: 326"	English	"First line of text|Love the pedlar here is come, all with treasure laden"	"Love, the pedlar"	"German, Edward, 1862-1936|http://id.loc.gov/authorities/names/n80166825"	"Battersby, Caryl|"		Boosey & Co.	"New York, NY"	1899	Dr. Paula R. Feldman		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 486					buy lads lasses maiden			0	71	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1920	1920					"For medium voice and piano, in G.|Includes chorus for marching or one step.|Popular edition."	English	"First line of text|Somewhere the stars are gleaming, somewhere the moon shine bright. :: First line of chorus|There's a window light a-burning for someone out there."	On the road to home sweet home	"Van Alstyne, Egbert, 1882-1951|http://id.loc.gov/authorities/names/nr97021570"	"Kahn, Gus, 1886-1941|http://id.loc.gov/authorities/names/no89002698"		Jerome H. Remick	"Detroit, MI|New York, NY"	1917	Dr. Paula R. Feldman		Homecoming--Songs and music| ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; Songs (Medium voice) with piano|	Sheet music Large 487								0	107	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1922	1922					For voice (Soprano or tenor) and piano.|Plate number: 7548	English	First line of text|The valley is going to sleep	A winter lullaby (op. 51)	"De Koven, Reginald, 1859-1920|http://id.loc.gov/authorities/names/n88643905"	"De Koven, Reginald, 1859-1920|http://id.loc.gov/authorities/names/n88643905"		G. Schirmer	"New York, NY"	1889	Dr. Paula R. Feldman			Sheet music Large 489		Five Lullabies with Piano Accompaniment			storm sleep cradle 			0	87	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1923	1923					For soprano voice and piano.|Barcarolle.|Text in English and French.|English text by Mrs. John P. Morgan.|Plate number: 2639	English|French	First line of English text|Tell me beautiful maiden. :: First line of French text|Dites la jeune belle	Ou voulez-vous aller?  (tell me beautiful maiden!)	"Gounod, Charles, 1818-1893|http://id.loc.gov/authorities/names/n79107989"	"Gounod, Charles, 1818-1893|http://id.loc.gov/authorities/names/n79107989 ; Morgan, Frances Tracy, 1842-1924|http://id.loc.gov/authorities/names/nr2001035104"		G. Schirmer	"New York, NY"	1881	Dr. Paula R. Feldman		Songs (High voice) with piano|http://id.loc.gov/authorities/subjects/sh85125149	Sheet music Large 490		Songs Sacred and secular by Charles Gounod						0	71	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=1927	1927			"Hale, F. G. (Frank Gardner), 1876-1945|http://id.loc.gov/authorities/names/no2008122126"		"For voice and piano.|Text in English and German.|Translated by Alexander Blaess.|Composed in 1840.|Original Key, A flat.|Plate no.: ML-354"	English|German	"First line of text|Thou art my life, my soul and heart"	Dedication (Widmung)	"Schumann, Robert, 1810-1856|http://id.loc.gov/authorities/names/n50000565"	"Rückert, Friedrich, 1788-1866|http://id.loc.gov/authorities/names/n79145754"		Oliver Ditson	"Boston, MA"	1902	Dr. Paula R. Feldman			Sheet music Large 494		Songs of Robert Schumann			Du meine seele du mein herz			0	103	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1928	1928					For solo piano.|Plate number: 358	No linguistic content		Con amore	"Beaumont, Paul|http://id.loc.gov/authorities/names/no99040323"			McKinley Music	"Chicago, IL|New York, NY"	1887			Piano music--19th century|http://id.loc.gov/authorities/subjects/sh2010106383	Sheet music Large 495		Standard and favorite compositions			melodie			0	63	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1929	1929					For voice and piano.	English	"First line of text|You're leaving the home of your youth, my boy :: First line of chorus|For you we are praying at home"	For you we are praying at home:  song and chorus	"Estabrooke, H. M.|"	"Estabrooke, H. M.|"		"F. Trifet, Publisher"	"Boston, MA"	1875			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 496		The Boston weekly journal of sheet music						0	76	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1930	1930					"For voice and piano.|""Respectfully inscribed to Mr. Paul Dresser."""	English	"First line of text|You all have heard the story, of the girl who ran away :: First line of chorus|I told them that I saw you, they want you to come home"	I told them that I saw you:  song and chorus	"Cohan, George M. (George Michael), 1878-1942|http://id.loc.gov/authorities/names/n79145587"	"Cohan, George M. (George Michael), 1878-1942|http://id.loc.gov/authorities/names/n79145587"		Spaulding & Gray	"New York, NY"	1896			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 497								0	111	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1931	1931					"For solo piano.|""To Grace A. Trifet.""|Plate number: 309"	No linguistic content		Winsome Grace	"Howe, T. H. (Thomas H.)|http://id.loc.gov/authorities/names/nr95044208"			"F. Trifet, Publisher"	"Boston, MA"	1890				Sheet music Large 498		The Boston weekly journal of sheet music						0	36	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1934	1934					For voice and piano.|Plate number: 943	English	"First line of text|Only a rose-bud, kissed by the dew, out in a garden fair it grew"	The mission of a rose	"Cowen, Thomas H.|"	"Bingham, Clifton, 1859-1913|http://id.loc.gov/authorities/names/n79062766"		F. Trifet	"Boston, MA"	1895			"Ballads, English|http://id.loc.gov/authorities/subjects/sh85011235"	Sheet music Large 501		The Boston weekly journal of sheet music						0	107	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1936	1936					For voice and piano.	English	"First line of text|The spring hd come, the flow'rs in bloom, the birds sang out their lay :: First line of chorus|My little witching Maggie"	Little Maggie May	"Blamphin, Charles, -1895|http://id.loc.gov/authorities/names/nr95047240"	"Moore, G. W. (George Washington), 1820-1909|http://id.loc.gov/authorities/names/nr2003031451"		National Music	"Chicago, IL"	1801-1899				Sheet music Large 503								0	68	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1941	1941					For voice and piano.|Plate number: 866	English	First line of text|One evening just at twilight :: First line of chorus|Hush my darling go to sleep	Esther's lullabye:  slumber song	"Mosher, Gertrude|"	"Mosher, Gertrude|"		F. Trifet	"Boston, MA"	1895				Sheet music Large 508		The Boston weekly journal of sheet music			mother baby sleep babe good night			0	105	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1942	1942					For voice and piano.|Plate no.: 947.-Ben Bolt.	English	"First line of text|Oh don't you remember sweet Alice, Ben Bolt"	Ben Bolt	"Kneass, Nelson, 1823-1868 or 1869|http://id.loc.gov/authorities/names/nr95046234"	"Kneass, Nelson, 1823-1868 or 1869|http://id.loc.gov/authorities/names/nr95046234"		F. Trifet	"Boston, MA"	1895				Sheet music Large 509		The Boston weekly journal of sheet music		Trilby	Alice			0	44	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1943	1943					"For solo piano.|""To the captain of Company F., Light Calvary.""|""Compliments of Waibel Bros. Stationers and music dealers."""	No linguistic content		Horseshoe Schottische	"Hennig, O. E. (Otto E.)|http://id.loc.gov/authorities/names/n2013037960"					1901-1999				Sheet music Large 510								0	64	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1944	1944					"For voice (baritone) and piano, in F.|Recitativo and Romanza from ""Reginella.""|Plate number: 11537"	Italian	First line of text|Eppur sento d'amarla.	Fair she appeared (bella del tuo sorriso)	"Braga, Gaetano, 1829-1907|http://id.loc.gov/authorities/names/n88665531"	"Braga, Gaetano, 1829-1907|http://id.loc.gov/authorities/names/n88665531"		G. Schirmer	"New York, NY"	1894				Sheet music Large 511		Lyric gems		Reginella	And yet I know love her			0	135	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1948	1948					"For voice and piano, no. 2 in B-flat.|Dedication: ""To Eileen"".|Pl. no.: L. 1322a."	English	First line of text|Do you remember one sweet day? Do you remember love's old way?	Do you remember?	"Tate, Arthur F.|http://id.loc.gov/authorities/names/n94022100"	"Bowles, Fred G.|http://id.loc.gov/authorities/names/no97066864"		"T. B. Harms & Francis, Day & Hunter"	"New York, NY"	1910			Resentment--Songs and music| ; Popular music--United States--1901-1910|http://id.loc.gov/authorities/subjects/sh2008109843 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 515								0	62	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1954	1954					"For voice and piano, in G.|Plate no.: L.742a"	English	First line of text|Gather the rose and the spindle stay	The rose of life	"Slater, David, 1869-1942|http://id.loc.gov/authorities/names/no2009043084"	"Bowles, Fred G.|http://id.loc.gov/authorities/names/no97066864"		B. F. Wood Music	"Boston, MA|New York, NY"	1905				Sheet music Large 521					life is a blossom to pluck today			0	92	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1878	1878					"For piano.|Op. 15|""As played by the Germania Musical Society"""	No linguistic content		The champagne galop	"Lumbye, H. C. (Hans Christian), 1810-1874|http://id.loc.gov/authorities/names/n83176098"			J. E. Gould	"Philadelphia, PA"	1801-1899	Dr. Paula R. Feldman			Sheet music Large 451								0	98	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1881	1881					For piano.|Plate number: 6185	No linguistic content		Katy darling				Oliver Ditson	"Boston, MA"	1801-1899	Dr. Paula R. Feldman			Sheet music Large 454								0	76	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1884	1884			"Frew, 1875-1955|http://id.loc.gov/authorities/names/n2012044059"		For voice and piano.|Cover portrait of Mae Francis.|Cover by John Frew.	English	First line of text|Carolina thats a state and a girlie too. :: First line of chorus|Gone are the days I used to spend with Carolina.	Back to the Carolina you love	"Schwartz, Jean, 1878-1956|http://id.loc.gov/authorities/names/n92057570"	"Clarke, Grant|http://id.loc.gov/authorities/names/n81046661"		"Waterson, Berlin and Snyder"	"New York, NY"	1914	Darryl A. Spencer; Hemrick Salley		"Names, Personal--Songs and music| ; Southern States--Songs and music|http://id.loc.gov/authorities/subjects/sh2008112063 ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211"	Sheet music Large 457					south <BR>marriage <BR>sunshine <BR>			0	1219	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1885	1885					Song and Refrain.|Cover: purple and green drawing of woman walking down a narrow road.|Beaux Arts Edition.	English	"First line of text|In the sunny land of Dixie, 'mid the cotton and the cane :: First line of refrain|'Way down in Dixie by the old Suanee, there is a heart ever true to me;"	Way down south in Dixie (by the old Suanee)	"Stults, R. M.|http://id.loc.gov/authorities/names/n97077358"	"Stults, R. M.|http://id.loc.gov/authorities/names/n97077358"		Eclipse Publishing	"Philadelphia, PA"	1905	Darryl A. Spencer		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 458					marriage			0	86	N
http://sheetmusic.library.sc.edu/Music.asp?mid=5685	5685						Unknown		Danny boy	"Weatherly, F. E. (Frederic Edward), 1848-1929|http://id.loc.gov/authorities/names/n82096344"	"Weatherly, F. E. (Frederic Edward), 1848-1929|http://id.loc.gov/authorities/names/n82096344"		Boos		1800-1999												0	10	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1887	1887			"Barbelle, 1888-1957|http://id.loc.gov/authorities/names/no2003006949"		"For voice and piano.|Cover illustration by Barbelle, 1888-1957.|Cover drawings of a steamship and cotton.|Copy 2 in folder.|Plate no.: 1224-3."	English	"First line of text|One day I watched a flock of whippoorwills as they flew to their homes across the hills. :: First line of chorus|Pick me up, and lay me down in dear old Dixie land."	Pick me up and lay me down in dear old Dixieland	"Kalmar, Bert, 1884-1947|http://id.loc.gov/authorities/names/n85106022 ; Ruby, Harry|http://id.loc.gov/authorities/names/n85106023"	"Kalmar, Bert, 1884-1947|http://id.loc.gov/authorities/names/n85106022 ; Ruby, Harry|http://id.loc.gov/authorities/names/n85106023"		"Waterson, Berlin and Snyder"	"New York, NY"	1912	Darryl A. Spencer		Homesickness--Songs and music| ; Southern States--Songs and music|http://id.loc.gov/authorities/subjects/sh2008112063 ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 1236								0	151	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=1891	1891			"Brown, A. D., active 1920-1925|http://id.loc.gov/authorities/names/no2016007073"		"For voice and piano, with diagrams for ukulele.|Cover art by A. D. Brown."	English	First line of text|Carolina moon I'm feeling lonely I want your sympathy :: First line of chorus|Dreamy Carolina moon tell me I will see her soon	Dreamy Carolina moon	"Schmidt, Erwin R., 1890-1966|http://id.loc.gov/authorities/names/no2009098290"	"Lloyd, Evans|http://id.loc.gov/authorities/names/n2013013992"		Ted Browne Music	"Chicago, IL"	1925	Darryl A. Spencer			Sheet music 1238								0	1120	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1892	1892					For voice and piano.|Missing front cover.	English	"First line of text|A gal of mine, named Caroline, has promised fo' to marry me. :: First line of chorus|My, oh my, my coon blood will soon by boilin'."	I'll make dat black gal mine : coon song	"Ward, Charles B.|http://id.loc.gov/authorities/names/n99037819"	"Reed, David, 1872-1946|http://id.loc.gov/authorities/names/n99055790"		New York Music	"New York, NY"	1896	Darryl A. Spencer			CSAM 83			CSAM					0	117	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1893	1893			"Phares, Frank E.|http://id.loc.gov/authorities/names/no2011014413"		"For voice and piano.|Cover art by F. E. Phares.|Caption: Featured with terrific success by Eddie Cantor in the ""midnight rounders"""	English	First line of text|Dapper Dan was a Pullman porter man on a train that ran thru Dixie :: First line of chorus|If I lose my gal in Tennessee that won't wory me	The ladies man Dapper Dan from Dixie Land	"Von Tilzer, Albert|http://id.loc.gov/authorities/names/n89621837"	"Brown, Lew|http://id.loc.gov/authorities/names/no90010584"		Broadway Music	"New York, NY"	1921	Darryl A. Spencer			Sheet music 1239					Tennessee Alabama Georgia Caroline Carolina Baltimore Louisvile Mobile New Orleans			0	1453	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1903	1903					For piano.|Publisher no.: 975	No linguistic content		Last rose of summer	"Jackson, George Edward|"			W. A. Evans & Bro.	"Boston, MA"	1885				Sheet music Large 471		Variations on popular airs. by Geo. Edw. Jackson						0	57	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1911	1911					For voice and piano.	English	First line of text|A merry little clock maker lived in the town of Ghent	Half-past kissing time	"Rawlings, Charles, -1919|http://id.loc.gov/authorities/names/no2001071056"	"Grey, Fenton|"		Hatch Music	"Philadelphia, PA"	1901-1999	Laurence Conger			Sheet music Large 478		Modern songs and ballads			clock maker Gertrude Hans maiden love			0	139	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1945	1945					For voice and piano.|Pl. no.: M.W. & Sons 12924-4.| Publisher no.: 5970.	English	First line of text|There's a spot in me heart which no colleen may own.	Mother machree	"Olcott, Chauncey, 1858-1932|http://id.loc.gov/authorities/names/n98009390 ; Ball, Ernest R., 1878-1927|http://id.loc.gov/authorities/names/no96051481"	"Young, Rida Johnson|http://id.loc.gov/authorities/names/n85186923"		M. Witmark & Sons	"New York, NY"	1910			"Mothers--Songs and music| ; Names, Personal--Songs and music| ; Women lyricists|http://id.loc.gov/authorities/subjects/sh99001152 ; Popular music--United States--1901-1910|http://id.loc.gov/authorities/subjects/sh2008109843 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211"	Sheet music Large 512					god bless you and keep			0	198	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=1949	1949					For voice and piano.|Publisher no.: 2016	English	"First line of text|There, little girl don't cry"	"There little girl, don't cry"	"Vincent, Henry B. (Henry Bethuel), 1872-1941|http://id.loc.gov/authorities/names/no93030098"	"Riley, James Whitcomb, 1849-1916|http://id.loc.gov/authorities/names/n79089084"		Theodore Presser	"Philadelphia, PA"	1896			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 516		Select songs and ballads			life love they have your broken dreams heart			0	117	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1952	1952					"For voice and piano.|Cover portrait of Gene Greene.|""Written introduced and featured by Gene Greene Vaudeville's foremost comedy singer"""	English	"First line of text|'Twas sweet Kitty Kearney, who wouldn't stand blarney :: First line of chorus|Arrah go back to the lakes of Killarney"	Blarney Barney Finn	"Farrel, J. O.|"	"Greene, Gene, 1877-1930|http://id.loc.gov/authorities/names/n2005064559"		Mentel Brothers	"Cincinnati, OH"	1914				Sheet music Large 519					Ireland			0	77	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1955	1955					"For medium voice and piano, in F.|Plate no.: 9006"	English	First line of text|One little word of welcome	One little word:  serenade	"Kane, Harry|http://id.loc.gov/authorities/names/nb2010023847"	Nella|http://id.loc.gov/authorities/names/nb2005011354		Theodore Presser	"Philadelphia, PA"	1911			Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188	Sheet music Large 522								0	59	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1957	1957					"For solo piano.|""Grand March--Two-Step.""|Plate no.: 782"	No linguistic content		Golden banner two-step	"Hart, Fred L.|"			McKinley Music	"Chicago, IL|New York, NY"	1901				Sheet music Large 524		Popular marches and two-steps						0	85	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1958	1958					For solo piano.|Plate no.: 24677	No linguistic content		The mill	"Hackh, Otto, 1852-1917|http://id.loc.gov/authorities/names/no94018174"			G. Schirmer; Boston Music	"New York, NY|Boston, MA"	1914				Sheet music Large 525		Four characteristic pieces for the piano by Otto Hackh						0	49	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1959	1959					For voice and piano.|Plate no.: 2875	English	First line of text|Welcome sweet spring-time!	Voices of the woods	"Rubinstein, Anton, 1829-1894|http://id.loc.gov/authorities/names/n80145026"		"Watson, Michael, 1840-1889|http://id.loc.gov/authorities/names/n88624192"	Theodore Presser	"Philadelphia, PA"	1901-1999				Sheet music Large 526		Singer's Repertoire		Melody in f	winter flowers summer			0	106	N
http://sheetmusic.library.sc.edu/Music.asp?mid=1963	1963					For voice and piano.|Text in French.|Plate no.: 116432	French	First line of text|Carnaval! Joyeux Carnaval!	Carnaval	"Fourdrain, Félix|http://id.loc.gov/authorities/names/no88005648"	"Alexandre, André|http://id.loc.gov/authorities/names/n90677841"		G. Ricordi	"New York, NY"	1913	George Daniel Hoffman		"Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Songs, French|http://id.loc.gov/authorities/subjects/sh85125068"	Sheet music Large 530								0	91	N
